run_id,approach,generator,repeat,question_id,category,difficulty,knowledge_type,classification,lexical_sim,semantic_sim,latency_ms,tokens_in,tokens_out,estimated_cost,source_covered,error,judge_claude-sonnet-4-6_correctness,judge_claude-sonnet-4-6_completeness,judge_claude-sonnet-4-6_groundedness,judge_claude-sonnet-4-6_clarity,judge_claude-sonnet-4-6_average,judge_gpt-5.5_correctness,judge_gpt-5.5_completeness,judge_gpt-5.5_groundedness,judge_gpt-5.5_clarity,judge_gpt-5.5_average,judge_grok-build-0.1_correctness,judge_grok-build-0.1_completeness,judge_grok-build-0.1_groundedness,judge_grok-build-0.1_clarity,judge_grok-build-0.1_average,panel_average,crossfamily_average
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q080,ambiguous,easy,architectural,correct,0.51102,,7139.433,2495,263,0.01642,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,2,3,3,2.5,2.4167,2.5
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q081,relational,hard,architectural,partial,0.443192,,4074.495,2468,182,0.01507,1,,3,3,3,3,3.0,1,1,3,3,2.0,3,2,3,3,2.75,2.5833,2.875
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q082,discovery,hard,mixed,partial,0.40122,,4690.027,2048,259,0.014125,1,,2,1,3,3,2.25,1,1,3,3,2.0,3,2,3,3,2.75,2.3333,2.5
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q083,impact,hard,operational,partial,0.428803,,4187.174,2261,236,0.014845,1,,2,1,3,3,2.25,1,0,3,3,1.75,2,1,3,3,2.25,2.0833,2.25
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q084,factual,medium,factual,partial,0.445141,,2792.639,2404,122,0.01385,1,,3,2,3,3,2.75,2,1,3,3,2.25,3,2,3,3,2.75,2.5833,2.75
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q085,explanatory,easy,architectural,partial,0.473437,,3511.033,1995,181,0.01269,1,,3,3,3,3,3.0,3,2,3,3,2.75,3,2,3,3,2.75,2.8333,2.875
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q086,factual,easy,factual,partial,0.535088,,4481.053,2411,79,0.01324,1,,3,2,3,3,2.75,3,2,3,3,2.75,3,2,3,3,2.75,2.75,2.75
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q087,impact,hard,architectural,partial,0.431517,,7343.992,1330,413,0.012845,1,,1,1,2,2,1.5,1,1,3,3,2.0,1,1,3,3,2.0,1.8333,1.75
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q088,explanatory,medium,mixed,correct,0.521484,,4125.925,2125,223,0.01397,1,,3,3,3,3,3.0,3,2,3,3,2.75,3,2,3,3,2.75,2.8333,2.875
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q089,factual,easy,factual,correct,0.411658,,3069.365,1894,109,0.011105,1,,1,1,2,3,1.75,0,0,2,3,1.25,0,0,1,3,1.0,1.3333,1.375
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q090,explanatory,medium,architectural,partial,0.402395,,5282.91,2137,303,0.01523,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,1,3,3,2.25,2.3333,2.375
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q091,explanatory,easy,architectural,partial,0.450933,,6440.157,2529,237,0.0162,1,,2,2,3,3,2.5,2,2,3,3,2.5,3,2,3,3,2.75,2.5833,2.625
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q092,explanatory,medium,architectural,partial,0.489069,,4417.211,2164,221,0.014135,1,,3,3,3,3,3.0,2,2,3,3,2.5,3,3,3,3,3.0,2.8333,3.0
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q093,factual,easy,factual,partial,0.523322,,3721.327,2386,125,0.013805,1,,3,3,3,3,3.0,2,2,3,3,2.5,3,3,3,3,3.0,2.8333,3.0
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q094,discovery,medium,mixed,partial,0.488784,,3143.986,2342,138,0.01378,1,,1,1,3,3,2.0,1,1,3,3,2.0,3,2,3,3,2.75,2.25,2.375
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q095,impact,medium,operational,partial,0.479452,,5347.922,450,265,0.006225,1,,1,1,2,2,1.5,1,0,3,3,1.75,1,1,3,3,2.0,1.75,1.75
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q096,relational,medium,architectural,partial,0.446935,,5414.715,998,308,0.00961,1,,2,1,3,3,2.25,1,1,3,3,2.0,3,2,3,3,2.75,2.3333,2.5
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q097,discovery,hard,architectural,partial,0.459231,,4068.144,2279,167,0.0139,1,,1,1,3,3,2.0,1,0,3,3,1.75,3,2,3,3,2.75,2.1667,2.375
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q098,factual,easy,factual,correct,0.537267,,3045.55,2462,161,0.014725,1,,3,2,3,3,2.75,3,2,3,3,2.75,3,2,3,3,2.75,2.75,2.75
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q099,ambiguous,hard,mixed,correct,0.533333,,4580.781,633,189,0.006,1,,2,2,3,3,2.5,3,1,3,3,2.5,2,1,3,3,2.25,2.4167,2.375
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q100,impact,hard,mixed,partial,0.405646,,5236.376,2207,292,0.015415,1,,2,1,3,3,2.25,1,1,3,3,2.0,2,1,3,3,2.25,2.1667,2.25
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q101,ambiguous,medium,operational,correct,0.571429,,5061.307,1890,103,0.010995,1,,3,2,3,3,2.75,3,3,3,3,3.0,3,2,3,3,2.75,2.8333,2.75
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q102,factual,easy,factual,correct,0.406321,,6124.643,2470,319,0.017135,1,,2,2,3,3,2.5,1,1,3,3,2.0,3,2,3,3,2.75,2.4167,2.625
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q103,relational,hard,architectural,partial,0.517742,,4950.434,2446,234,0.01574,1,,2,1,3,3,2.25,1,1,3,3,2.0,2,1,3,3,2.25,2.1667,2.25
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q104,ambiguous,hard,operational,partial,0.413994,,4988.662,1547,344,0.012895,1,,2,1,3,3,2.25,2,1,3,3,2.25,3,2,3,3,2.75,2.4167,2.5
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q105,discovery,hard,architectural,partial,0.41697,,7585.972,2493,460,0.019365,1,,2,2,3,3,2.5,2,2,3,3,2.5,2,2,3,3,2.5,2.5,2.5
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q106,factual,easy,factual,correct,0.435685,,2853.298,2463,154,0.014625,1,,3,3,3,3,3.0,3,3,3,3,3.0,3,3,3,3,3.0,3.0,3.0
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q107,impact,hard,operational,correct,0.509225,,3724.923,2473,167,0.01487,1,,1,1,2,3,1.75,1,0,3,3,1.75,0,0,3,3,1.5,1.6667,1.625
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q108,factual,easy,factual,correct,0.483871,,5475.392,2383,283,0.01616,1,,1,1,2,2,1.5,0,0,2,3,1.25,0,0,2,3,1.25,1.3333,1.375
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q109,ambiguous,hard,mixed,correct,0.435219,,8959.383,2470,465,0.019325,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,1,3,3,2.25,2.3333,2.375
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q110,explanatory,medium,architectural,correct,0.519393,,3062.123,975,135,0.0069,1,,3,3,3,3,3.0,3,2,3,3,2.75,3,2,3,3,2.75,2.8333,2.875
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q111,relational,medium,relational,partial,0.521519,,8404.695,2208,177,0.013695,1,,2,1,3,3,2.25,1,1,3,3,2.0,1,1,3,3,2.0,2.0833,2.125
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q112,relational,medium,relational,correct,0.428855,,6794.67,2465,328,0.017245,1,,2,2,3,3,2.5,1,1,3,3,2.0,3,2,3,3,2.75,2.4167,2.625
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q113,discovery,hard,architectural,partial,0.486852,,5400.506,856,239,0.007865,1,,1,1,3,3,2.0,1,1,3,3,2.0,2,1,3,3,2.25,2.0833,2.125
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q114,impact,medium,operational,correct,0.523046,,5863.246,1392,127,0.008865,1,,1,0,3,2,1.5,1,0,3,3,1.75,2,1,3,3,2.25,1.8333,1.875
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q115,relational,easy,relational,partial,0.473262,,7601.798,2361,319,0.01659,1,,3,2,3,3,2.75,2,1,3,3,2.25,2,2,3,3,2.5,2.5,2.625
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q116,factual,easy,factual,partial,0.547401,,1874.526,2519,52,0.013375,1,,3,2,3,2,2.5,3,2,3,3,2.75,3,2,3,3,2.75,2.6667,2.625
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q117,ambiguous,hard,mixed,correct,0.469512,,21169.885,2357,374,0.017395,1,,2,1,3,3,2.25,2,1,3,3,2.25,2,1,3,3,2.25,2.25,2.25
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q118,factual,easy,factual,partial,0.467626,,2263.975,2276,54,0.01219,1,,2,2,3,3,2.5,2,2,3,3,2.5,3,2,3,3,2.75,2.5833,2.625
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q119,discovery,hard,architectural,partial,0.440223,,7125.769,2485,342,0.017555,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,2,3,3,2.5,2.4167,2.5
unstructured__gpt-5-5__r3__20260623T192139-5103bf,unstructured,gpt-5.5,3,Q120,impact,hard,operational,partial,0.455297,,4892.82,456,225,0.005655,1,,1,1,3,3,2.0,1,0,3,3,1.75,1,1,1,1,1.0,1.5833,1.5
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q001,factual,easy,factual,correct,0.436945,,3684.769,2519,68,0.005718,1,,3,3,3,3,3.0,1,1,3,3,2.0,3,3,3,3,3.0,2.6667,2.5
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q002,factual,easy,factual,partial,0.408915,,4132.519,2478,158,0.006536,1,,3,3,3,3,3.0,3,2,3,3,2.75,3,2,3,3,2.75,2.8333,2.875
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q003,factual,easy,factual,incorrect,0.395528,,4551.327,2038,211,0.006186,1,,3,3,3,3,3.0,3,3,3,3,3.0,3,3,3,3,3.0,3.0,3.0
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q004,factual,easy,factual,incorrect,0.386473,,7991.887,2559,151,0.006628,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,1,3,3,2.25,2.3333,2.375
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q005,factual,easy,factual,incorrect,0.350755,,4197.106,2454,123,0.006138,1,,3,2,3,3,2.75,0,0,3,3,1.5,3,3,3,3,3.0,2.4167,2.125
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q006,factual,easy,factual,incorrect,0.387687,,6786.495,2396,191,0.006702,1,,3,2,3,3,2.75,1,1,3,3,2.0,2,1,3,3,2.25,2.3333,2.375
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q007,factual,medium,factual,partial,0.401565,,6729.712,2185,228,0.00665,1,,3,3,3,3,3.0,2,2,2,3,2.25,3,3,3,3,3.0,2.75,2.625
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q008,relational,medium,relational,correct,0.462011,,10112.373,2524,166,0.006708,1,,2,1,3,3,2.25,1,1,3,3,2.0,2,1,3,3,2.25,2.1667,2.125
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q009,relational,easy,relational,correct,0.473493,,4670.805,2221,178,0.006222,1,,3,3,3,3,3.0,3,3,3,3,3.0,3,3,3,3,3.0,3.0,3.0
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q010,relational,hard,relational,partial,0.42608,,5011.853,832,143,0.003094,1,,3,2,3,3,2.75,0,0,2,3,1.25,3,2,3,3,2.75,2.25,2.0
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q011,relational,medium,relational,partial,0.431713,,7953.531,2430,228,0.00714,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,1,3,3,2.25,2.3333,2.375
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q012,relational,easy,relational,partial,0.46545,,10244.982,2316,200,0.006632,1,,2,1,3,3,2.25,1,1,3,3,2.0,2,1,3,3,2.25,2.1667,2.125
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q013,relational,easy,relational,partial,0.4978,,6679.811,2470,204,0.00698,1,,2,2,3,3,2.5,1,1,3,3,2.0,3,2,3,3,2.75,2.4167,2.25
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q014,relational,hard,architectural,partial,0.412462,,9994.304,2164,315,0.007478,1,,3,3,3,3,3.0,1,1,3,3,2.0,2,2,3,3,2.5,2.5,2.5
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q015,explanatory,hard,architectural,correct,0.555633,,5611.841,2553,157,0.006676,1,,2,2,3,3,2.5,2,1,3,3,2.25,3,2,3,3,2.75,2.5,2.375
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q016,explanatory,hard,architectural,correct,0.487208,,3861.244,2195,218,0.00657,1,,2,2,3,3,2.5,3,1,3,3,2.5,3,2,3,3,2.75,2.5833,2.5
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q017,explanatory,medium,architectural,correct,0.522637,,3969.853,1072,132,0.003464,1,,2,2,3,3,2.5,3,2,3,3,2.75,3,2,3,3,2.75,2.6667,2.625
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q018,explanatory,medium,architectural,correct,0.520283,,7830.344,1755,186,0.00537,1,,2,1,3,3,2.25,2,1,3,3,2.25,3,1,3,3,2.5,2.3333,2.25
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q019,explanatory,medium,operational,correct,0.508719,,5906.847,1997,213,0.006124,1,,2,2,3,3,2.5,1,1,2,3,1.75,3,3,3,3,3.0,2.4167,2.125
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q020,explanatory,hard,mixed,partial,0.388765,,6701.16,2476,328,0.008232,1,,2,2,3,3,2.5,2,1,3,3,2.25,2,1,3,3,2.25,2.3333,2.375
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q021,explanatory,hard,architectural,correct,0.490898,,4258.737,2344,198,0.006668,1,,3,2,3,3,2.75,1,1,3,3,2.0,3,2,3,3,2.75,2.5,2.375
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q022,impact,hard,mixed,correct,0.472727,,5581.91,1553,121,0.004316,1,,1,1,3,3,2.0,1,0,3,3,1.75,3,1,3,3,2.5,2.0833,1.875
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q023,impact,hard,mixed,correct,0.542675,,4781.672,2444,160,0.006488,1,,2,1,3,3,2.25,1,1,3,3,2.0,3,2,3,3,2.75,2.3333,2.125
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q024,impact,medium,architectural,partial,0.481698,,4215.289,2559,140,0.006518,1,,2,2,3,3,2.5,1,0,3,3,1.75,3,2,3,3,2.75,2.3333,2.125
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q025,impact,medium,operational,partial,0.465737,,5234.578,1382,184,0.004604,1,,2,1,3,3,2.25,1,1,3,3,2.0,0,0,3,3,1.5,1.9167,2.125
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q026,impact,hard,mixed,partial,0.476672,,5424.806,2448,213,0.007026,1,,2,1,3,3,2.25,1,0,3,3,1.75,1,0,3,3,1.75,1.9167,2.0
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q027,impact,medium,mixed,correct,0.511945,,6838.839,2227,150,0.005954,1,,2,1,3,3,2.25,1,0,3,3,1.75,2,1,3,3,2.25,2.0833,2.0
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q028,impact,medium,mixed,correct,0.476252,,4230.287,2499,158,0.006578,1,,2,1,3,3,2.25,2,1,3,3,2.25,3,2,3,3,2.75,2.4167,2.25
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q029,discovery,easy,factual,partial,0.420335,,5827.106,2378,182,0.006576,1,,3,3,3,3,3.0,1,0,3,3,1.75,2,1,3,3,2.25,2.3333,2.375
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q030,discovery,medium,relational,partial,0.406369,,8281.124,2409,220,0.007018,1,,2,1,3,3,2.25,0,0,3,3,1.5,1,0,3,3,1.75,1.8333,1.875
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q031,discovery,medium,operational,partial,0.450492,,9192.269,2350,228,0.00698,1,,2,1,3,3,2.25,1,1,3,3,2.0,2,1,3,3,2.25,2.1667,2.125
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q032,discovery,easy,factual,partial,0.424765,,4027.689,2383,177,0.006536,1,,3,3,3,3,3.0,1,0,3,3,1.75,3,3,3,3,3.0,2.5833,2.375
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q033,discovery,hard,architectural,partial,0.473656,,10589.16,2242,198,0.006464,1,,2,1,3,3,2.25,1,1,3,3,2.0,2,1,3,3,2.25,2.1667,2.125
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q034,discovery,medium,operational,correct,0.528329,,6109.273,1772,147,0.005014,1,,2,2,3,3,2.5,2,1,3,3,2.25,3,3,3,3,3.0,2.5833,2.375
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q035,ambiguous,medium,mixed,correct,0.495522,,6923.307,2561,190,0.007022,1,,2,2,3,3,2.5,2,1,3,3,2.25,3,1,3,3,2.5,2.4167,2.375
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q036,ambiguous,hard,mixed,correct,0.473943,,7768.094,2029,238,0.006438,1,,3,1,3,3,2.5,3,1,3,3,2.5,1,1,1,1,1.0,2.0,2.5
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q037,ambiguous,hard,mixed,correct,0.478014,,4809.325,1073,122,0.003366,1,,1,1,1,1,1.0,1,1,1,1,1.0,1,1,1,1,1.0,1.0,1.0
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q038,ambiguous,easy,operational,correct,0.494315,,5562.606,2582,175,0.006914,1,,2,1,3,3,2.25,1,1,3,3,2.0,1,0,3,3,1.75,2.0,2.125
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q039,ambiguous,easy,operational,correct,0.471846,,3493.424,2552,159,0.006694,1,,3,2,3,3,2.75,1,0,3,3,1.75,3,2,3,3,2.75,2.4167,2.25
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q040,ambiguous,hard,mixed,partial,0.426612,,5201.904,2513,283,0.007856,1,,3,2,3,3,2.75,2,1,3,3,2.25,1,1,3,3,2.0,2.3333,2.5
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q041,factual,easy,factual,incorrect,0.326066,,8367.265,2450,172,0.00662,1,,1,1,3,3,2.0,1,1,3,3,2.0,1,1,3,3,2.0,2.0,2.0
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q042,explanatory,medium,architectural,partial,0.440737,,3962.558,2554,144,0.006548,1,,3,3,3,3,3.0,1,0,3,3,1.75,3,2,3,3,2.75,2.5,2.375
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q043,factual,medium,relational,partial,0.420266,,6874.605,2560,165,0.00677,1,,1,1,3,3,2.0,0,0,3,3,1.5,3,2,3,3,2.75,2.0833,1.75
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q044,impact,hard,architectural,partial,0.391026,,6217.808,1727,203,0.005484,1,,1,1,3,3,2.0,1,0,3,3,1.75,3,2,3,3,2.75,2.1667,1.875
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q045,factual,easy,operational,incorrect,0.392102,,5343.887,2570,223,0.00737,1,,2,2,3,3,2.5,1,1,3,3,2.0,1,1,3,3,2.0,2.1667,2.25
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q046,relational,hard,architectural,partial,0.439394,,7002.341,1420,250,0.00534,1,,2,2,3,3,2.5,1,0,3,3,1.75,3,2,3,3,2.75,2.3333,2.125
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q047,factual,easy,factual,partial,0.5,,3537.482,2560,119,0.00631,1,,3,3,3,3,3.0,0,0,3,3,1.5,0,0,3,3,1.5,2.0,2.25
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q048,explanatory,medium,operational,partial,0.373732,,5962.582,2424,299,0.007838,1,,3,3,3,3,3.0,1,1,3,3,2.0,3,3,3,3,3.0,2.6667,2.5
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q049,discovery,hard,mixed,incorrect,0.298687,,15128.652,2443,480,0.009686,1,,2,2,3,3,2.5,1,1,3,3,2.0,2,1,3,3,2.25,2.25,2.25
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q050,explanatory,easy,operational,correct,0.409968,,7655.415,2399,185,0.006648,1,,3,2,3,3,2.75,2,1,2,3,2.0,3,2,3,3,2.75,2.5,2.375
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q051,explanatory,medium,architectural,partial,0.391702,,5822.26,2470,262,0.00756,1,,3,3,3,3,3.0,0,0,3,3,1.5,3,3,3,3,3.0,2.5,2.25
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q052,factual,easy,factual,partial,0.438584,,5605.915,2554,219,0.007298,1,,3,3,3,3,3.0,3,2,3,3,2.75,3,2,3,3,2.75,2.8333,2.875
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q053,impact,hard,architectural,partial,0.448094,,8072.844,1633,241,0.005676,1,,2,2,3,3,2.5,1,1,3,3,2.0,3,2,3,3,2.75,2.4167,2.25
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q054,relational,medium,relational,partial,0.411458,,9481.884,2563,265,0.007776,1,,2,2,3,3,2.5,1,1,3,3,2.0,2,2,3,3,2.5,2.3333,2.25
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q055,explanatory,hard,architectural,partial,0.47338,,7247.759,1804,189,0.005498,1,,3,3,3,3,3.0,3,3,3,3,3.0,3,2,3,3,2.75,2.9167,3.0
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q056,factual,easy,factual,partial,0.421721,,6138.141,2391,206,0.006842,1,,3,2,3,3,2.75,3,2,3,3,2.75,3,2,3,3,2.75,2.75,2.75
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q057,impact,hard,architectural,partial,0.419179,,13270.862,2366,298,0.007712,1,,2,2,3,3,2.5,2,1,3,3,2.25,3,2,3,3,2.75,2.5,2.375
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q058,factual,easy,factual,partial,0.44477,,6515.672,2564,210,0.007228,1,,3,2,3,3,2.75,2,2,3,3,2.5,3,2,3,3,2.75,2.6667,2.625
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q059,relational,hard,mixed,partial,0.404762,,8154.263,2480,279,0.00775,1,,2,2,3,3,2.5,1,1,3,3,2.0,3,2,3,3,2.75,2.4167,2.25
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q060,impact,easy,factual,correct,0.533923,,2925.932,2562,71,0.005834,1,,3,2,3,3,2.75,3,2,3,3,2.75,3,2,3,3,2.75,2.75,2.75
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q061,relational,medium,relational,partial,0.475183,,5848.122,2483,170,0.006666,1,,2,2,3,3,2.5,0,1,3,3,1.75,0,0,3,3,1.5,1.9167,2.125
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q062,explanatory,hard,mixed,partial,0.443826,,6462.921,2242,221,0.006694,1,,2,2,3,3,2.5,1,1,3,3,2.0,3,2,3,3,2.75,2.4167,2.25
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q063,relational,medium,relational,partial,0.488857,,3577.74,2469,165,0.006588,1,,2,1,3,3,2.25,1,0,3,3,1.75,3,3,3,3,3.0,2.3333,2.0
unstructured__grok-build-0-1__r1__20260620T193754-723c39,unstructured,grok-build-0.1,1,Q064,discovery,hard,architectural,correct,0.538653,,3626.951,1897,125,0.005044,1,,2,1,3,3,2.25,1,1,3,3,2.0,3,2,3,3,2.75,2.3333,2.125
